Time,Longitude,Latitude,UTM-x,UTM-y
2018-04-08 18:13:27.211584,10.2248131442661,47.81905853532611,591683.9024316936,5296915.884481799
2018-04-08 18:13:29.687826,10.224807255284697,47.81906499540119,591683.4502409736,5296916.595469666
2018-04-08 18:13:33.252878,10.2247844930384,47.81907391549221,591681.7306824329,5296917.559852947
2018-04-08 18:13:34.496746,10.224778827854095,47.819081193420416,591681.2938042147,5296918.362002469
2018-04-08 18:13:35.704680,10.224779154540196,47.819079856477394,591681.3206121365,5296918.213802224
2018-04-08 18:13:36.828693,10.2247758013899,47.8190795946598,591681.0700754775,5296918.1807273105
2018-04-08 18:13:41.349829,10.2247574756179,47.81907243016471,591679.7109278499,5296917.36273374
2018-04-08 18:13:48.394456,10.2247626336652,47.8190719186126,591680.0979305597,5296917.31199681
2018-04-08 18:13:52.795055,10.2247609374106,47.819068391196296,591679.9771695446,5296916.917948658
2018-04-08 18:13:56.131213,10.2247603381683,47.81906995046649,591679.9295681857,5296917.090535098
2018-04-08 18:14:04.527966,10.2247595900703,47.81907255939159,591679.8689761546,5296917.379603513
2018-04-08 18:14:09.108396,10.2247593122914,47.81907033843939,591679.8520937655,5296917.13243777
2018-04-08 18:14:34.118628,10.2247555801271,47.81906958361027,591679.5740542961,5296917.04412022
2018-04-08 18:15:16.567300,10.2247562100814,47.81906973743979,591679.6209382275,5296917.061963869
2018-04-08 18:15:27.296502,10.224755315296,47.81906874450638,591679.5557080021,5296916.950548267
2018-04-08 18:15:47.989482,10.2247481423741,47.819048753759496,591679.0539824534,5296914.720273098
2018-04-08 18:17:31.789564,10.2247595685345,47.819086388774295,591679.8430139343,5296918.916573695
2018-04-08 18:17:36.706063,10.2247498314232,47.81907850719613,591679.1280269668,5296918.029069024
2018-04-08 18:17:37.926286,10.2247473172333,47.819076588692,591678.9432070632,5296917.812865197
2018-04-08 18:17:46.083061,10.2247585702751,47.81908681937879,591679.7675317626,5296918.96324719
2018-04-08 18:17:47.363118,10.2247536471764,47.81908101601879,591679.4092350412,5296918.312424285
2018-04-08 18:17:53.463884,10.224718316648303,47.819071956636726,591676.780544565,5296917.263668318
2018-04-08 18:17:54.587777,10.2247151777424,47.81907135789989,591676.5466381685,5296917.193402505
2018-04-08 18:18:06.501494,10.2246833663784,47.8190838955145,591674.143346612,5296918.549108234
2018-04-08 18:18:09.885793,10.2246744203398,47.819097265586,591673.4501575491,5296920.024447818
2018-04-08 18:18:16.810174,10.2246606021433,47.8191037002665,591672.4044777037,5296920.723211653
2018-04-08 18:18:20.506472,10.2246526985081,47.81910353496329,591671.8131480577,5296920.695467787
2018-04-08 18:18:21.714796,10.2246502115241,47.81910045172609,591671.6324150832,5296920.349848179
2018-04-08 18:18:23.986866,10.2246452685843,47.8191029502794,591671.2580160776,5296920.621675789
2018-04-08 18:18:25.194897,10.2246421471346,47.8191012072337,591671.0274310857,5296920.424252563
2018-04-08 18:18:26.318911,10.2246424957208,47.81910007436391,591671.0555187629,5296920.298758916
2018-04-08 18:18:28.699336,10.2246392451722,47.819100134143895,591670.8120961229,5296920.301548421
2018-04-08 18:18:29.847538,10.2246393855199,47.81909895189721,591670.8246831899,5296920.170320105
2018-04-08 18:18:31.043698,10.224635938735704,47.8190987077763,591670.5671065169,5296920.139101424
2018-04-08 18:18:32.143785,10.2246393082898,47.8190972403694,591670.8219154766,5296919.980009558
2018-04-08 18:18:33.243958,10.2246394973562,47.81909691890191,591670.8366338724,5296919.944505894
2018-04-08 18:18:34.343891,10.224638543681,47.819100157257,591670.7595458294,5296920.303285396
2018-04-08 18:18:36.544249,10.2246366244194,47.81909536995439,591670.6243093628,5296919.768949413
2018-04-08 18:18:37.644159,10.2246350660131,47.8190958697897,591670.5067760114,5296919.822653124
2018-04-08 18:18:38.756274,10.2246339536441,47.81909396030888,591670.4268722387,5296919.609114666
2018-04-08 18:18:39.880279,10.224628528793998,47.8190931113157,591670.022293791,5296919.508325052
2018-04-08 18:18:43.325114,10.2246220839347,47.8190891911876,591669.5467702044,5296919.065000459
2018-04-08 18:18:44.437089,10.2246192611243,47.8190921588651,591669.3302460327,5296919.39148056
2018-04-08 18:18:49.196981,10.2246092673109,47.8191060632205,591668.557687282,5296920.9249585485
2018-04-08 18:18:53.605868,10.2245884927155,47.81910136107778,591667.0108987803,5296920.377729795
2018-04-08 18:18:54.962013,10.224595213852,47.8191086956649,591667.5010917388,5296921.200864289
2018-04-08 18:18:56.097733,10.224592162004,47.81911502126421,591667.2615116474,5296921.900271868
2018-04-08 18:19:03.190623,10.2245805223903,47.81912277120129,591666.376593525,5296922.747797437
2018-04-08 18:19:12.531474,10.224581239737,47.8191292115276,591666.4189517521,5296923.464425014
2018-04-08 18:19:30.209515,10.224559681713,47.8191380120244,591664.7897498211,5296924.416949463
2018-04-08 18:19:32.578329,10.2245560712158,47.81913008104889,591664.5334511474,5296923.531220942
2018-04-08 18:19:33.774139,10.2245538917158,47.8191339426191,591664.3635082454,5296923.957811114
2018-04-08 18:19:34.874193,10.2245484668319,47.819133828952296,591663.9576329731,5296923.938745957
2018-04-08 18:19:37.110297,10.2245457626428,47.8191311236691,591663.7599755613,5296923.634874819
2018-04-08 18:19:39.455076,10.224543455181,47.819119377501,591663.6079308352,5296922.326671342
2018-04-08 18:19:41.703329,10.2245441766887,47.81911585809311,591663.66813447,5296921.936380302
2018-04-08 18:19:45.447114,10.2245238991307,47.819133909804094,591662.1184948665,5296923.918602434
2018-04-08 18:19:46.714852,10.2245217560312,47.8191413347819,591661.945003805,5296924.741272478
2018-04-08 18:19:49.155120,10.2245179437925,47.819141855063215,591661.6587258352,5296924.794576447
2018-04-08 18:19:50.267625,10.224520525025197,47.81913680792328,591661.8608269874,5296924.236698456
2018-04-08 18:19:55.051645,10.2245084117058,47.81914986669798,591660.9311055023,5296925.673686696
2018-04-08 18:19:58.436445,10.2245061404797,47.81914691969159,591660.7662826194,5296925.34346392
2018-04-08 18:20:51.938420,10.2244741873049,47.819167994321205,591658.3373549938,5296927.647810707
2018-04-08 18:20:57.535096,10.2244743707207,47.819169487973895,591658.3484550794,5296927.8140325295
2018-04-08 18:20:59.855230,10.2244745037273,47.8191690146114,591658.3592444593,5296927.76158078
2018-04-08 18:21:04.759842,10.2244737578321,47.81916858531878,591658.3041668081,5296927.712984908
2018-04-08 18:22:02.921280,10.2244502365396,47.819151640131295,591656.5733291449,5296925.801812037
2018-04-08 18:22:07.633831,10.224435285236506,47.8191441114131,591655.4674143398,5296924.9473452205
2018-04-08 18:22:09.977998,10.224433549189602,47.819146097905104,591655.3339671512,5296925.166065455
2018-04-08 18:22:13.374286,10.2244309601258,47.81915172230761,591655.1302643247,5296925.788091268
2018-04-08 18:22:15.742795,10.2244289304676,47.819151240433406,591654.9791841577,5296925.732129521
2018-04-08 18:22:23.995300,10.2244070077442,47.8191574969818,591653.3271635413,5296926.401490702
2018-04-08 18:22:32.356198,10.224399253245302,47.819165320024695,591652.7329365055,5296927.261749316
2018-04-08 18:22:58.703518,10.2243872319837,47.819149777878,591651.8604526949,5296925.520145513
2018-04-08 18:23:21.192967,10.2243702496061,47.81915255463231,591650.5843630424,5296925.808620578
2018-04-08 18:23:23.717228,10.2243629853043,47.81914892519827,591650.0469881755,5296925.396633832
2018-04-08 18:23:26.133437,10.2243617593056,47.81914882837059,591649.9553874767,5296925.384418982
2018-04-08 18:23:27.401711,10.2243662602477,47.81914741558141,591650.2947886114,5296925.232737699
2018-04-08 18:23:34.541974,10.2243853787706,47.81916240554839,591651.6995044582,5296926.921386081
2018-04-08 18:24:40.857047,10.2244594471408,47.81914117429539,591657.281204443,5296924.6495605055
2018-04-08 18:24:42.077315,10.224466173565,47.8191397382454,591657.7872334486,5296924.497932996
2018-04-08 18:24:43.237330,10.2244708648751,47.8191405409671,591658.136984638,5296924.592709455
2018-04-08 18:24:53.070622,10.2245058314245,47.81913926963768,591660.7566156466,5296924.492871516
2018-04-08 18:24:59.159093,10.2245290484498,47.81914142952273,591662.4907051484,5296924.760448345
2018-04-08 18:25:00.379378,10.224533719919696,47.8191429135218,591662.8377717873,5296924.930918641
2018-04-08 18:25:02.735970,10.2245473700661,47.8191379299161,591663.8683158867,5296924.393226104
2018-04-08 18:25:08.584941,10.2245599676994,47.8191392313932,591664.8090104411,5296924.552809044
2018-04-08 18:25:09.708700,10.2245614113653,47.81914284716502,591664.9107094257,5296924.956377197
2018-04-08 18:25:16.669439,10.2245644118263,47.81913814709722,591665.1435808764,5296924.437569948
2018-04-08 18:25:28.294302,10.224614974437,47.8191388226527,591668.9272152975,5296924.572604683
2018-04-08 18:25:52.372207,10.2246612248358,47.819141606387085,591672.3843507564,5296924.936831192
2018-04-08 18:26:01.533203,10.2246661317353,47.81913588319768,591672.7617291497,5296924.306575297
2018-04-08 18:26:03.782272,10.2246737972837,47.81912821433539,591673.3490297288,5296923.463348836
2018-04-08 18:26:04.894331,10.2246790974689,47.8191270860656,591673.747757405,5296923.344238115
2018-04-08 18:26:06.018436,10.2246823460662,47.8191228678736,591673.9983553528,5296922.879281067
2018-04-08 18:26:07.178268,10.2246920471307,47.819126368724376,591674.7183571755,5296923.27986891
2018-04-08 18:26:18.851363,10.2247253701747,47.8191082794041,591677.2445775418,5296921.308940257
2018-04-08 18:26:27.416086,10.2247263603666,47.819105734004296,591677.3231793157,5296921.027219096
2018-04-08 18:26:36.016588,10.2247561744751,47.8190937254747,591679.5760359743,5296919.727948595
2018-04-08 18:26:42.056959,10.224771763706,47.8190774680542,591680.7715820132,5296917.93958833
2018-04-08 18:26:44.377080,10.2247743421385,47.81907061878729,591680.9766487733,5296917.181419518
2018-04-08 18:26:49.197363,10.224776639231,47.819069652210295,591681.1502979466,5296917.076718425
2018-04-08 18:27:03.131060,10.2247813989427,47.81906153872551,591681.5208689453,5296916.180631434
2018-04-08 18:27:10.319700,10.2247818308098,47.81906298700522,591681.5506459456,5296916.342105203
2018-04-08 18:27:28.117998,10.2247677914607,47.819058560782494,591680.5075337405,5296915.833526015
2018-04-08 18:27:29.397951,10.2247477785934,47.81905896717279,591679.008768742,5296915.854959061
2018-04-08 18:27:30.666144,10.224742004186,47.8190538373112,591678.5855617442,5296915.277979184
2018-04-08 18:27:31.922244,10.224738272045,47.81905112665618,591678.3109675825,5296914.972291498
2018-04-08 18:27:33.154447,10.2247297674534,47.8190489822251,591677.6781378486,5296914.723874382
2018-04-08 18:27:38.166784,10.2247218041824,47.8190452784167,591677.0885738505,5296914.3027902795
2018-04-08 18:27:39.422730,10.2247203445021,47.81904265890768,591676.9839226217,5296914.009927429
2018-04-08 18:27:40.642939,10.2247173346405,47.8190423672605,591676.7591349292,5296913.973944541
2018-04-08 18:27:44.183478,10.2247093483991,47.8190458167164,591676.1552567227,5296914.347846119
2018-04-08 18:27:58.705313,10.2246848465905,47.8190663915348,591674.2849651796,5296916.605473565
2018-04-08 18:28:05.701858,10.2246697575665,47.819081420556,591673.1290263061,5296918.257904161
2018-04-08 18:28:12.902544,10.2246575231525,47.81909594850661,591672.1876499861,5296919.858031044
2018-04-08 18:28:15.114558,10.2246558526492,47.81910147049758,591672.052883637,5296920.4697635025
2018-04-08 18:28:16.250510,10.224653865203098,47.81910212103551,591671.9029695045,5296920.5397075005
2018-04-08 18:28:17.422796,10.224649000849002,47.81909738901721,591671.5471831006,5296920.008023523
2018-04-08 18:28:19.874871,10.224642554919402,47.819097362488286,591671.0647245274,5296919.997431621
2018-04-08 18:28:20.999294,10.2246395195145,47.81909168404579,591670.8475089201,5296919.362730965
2018-04-08 18:28:23.343229,10.224639501882802,47.81909673795871,591670.8372912735,5296919.924401259
2018-04-08 18:28:34.884683,10.2246400283457,47.81909153790642,591670.885854397,5296919.347092415
2018-04-08 18:28:37.132823,10.224640322376,47.819091051765,591670.908719713,5296919.293411379
2018-04-08 18:28:45.636928,10.2246405707223,47.819096486367705,591670.9177414101,5296919.897706876
2018-04-08 18:28:50.709535,10.2246390911026,47.81909301034609,591670.813105399,5296919.5096277995
2018-04-08 18:28:51.905549,10.224640383932297,47.81909314993849,591670.909633451,5296919.52667509
2018-04-08 18:28:54.105870,10.224640694316102,47.8190911490349,591670.9363897649,5296919.304662981
2018-04-08 18:28:59.641988,10.2246407722642,47.81909633105212,591670.9331011262,5296919.880684107
